Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,
Belém,-1.38,-48.48,-3,16,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2}
2,4,12,28.3,25.3,23.9,101,0.0192,79,1.132399338,77.4,5,90,9,1277,683,284,286,399
2,4,13,28.8,25.3,23.7,101,0.0190,76,1.130897077,77.4,4,80,9,1317,705,293,296,412
2,4,14,29.3,25.3,23.6,100.9,0.0188,73,1.128244687,77.4,4,60,9,1268,678,282,304,396
2,4,15,30.5,25.0,22.7,100.8,0.0178,64,1.124400919,76.1,4,90,8,1131,690,402,497,288
2,4,16,29.1,24.7,22.8,100.7,0.0180,70,1.128283362,75.0,6,330,9,916,490,204,317,286
2,4,17,26.0,24.5,23.6,100.7,0.0189,89,1.138228757,74.3,4,360,10,639,287,70,152,218
2,4,18,26.2,24.6,23.7,100.7,0.0190,88,1.137328707,74.7,0,0,9,317,170,71,228,99
2,4,19,26.1,24.7,23.9,100.7,0.0192,89,1.137342784,75.1,2,60,9,31,17,7,24,10
2,4,20,25.0,24.4,23.8,100.7,0.0192,95,1.141582437,73.9,0,0,10,0,0,0,0,0
2,4,21,25.0,24.5,24.0,100.8,0.0193,96,1.142461766,74.3,0,0,10,0,0,0,0,0
2,4,22,24.9,24.4,23.9,101,0.0192,96,1.145398323,73.7,0,0,10,0,0,0,0,0
2,4,23,24.9,24.5,24.0,101,0.0193,97,1.145108297,74.2,0,0,10,0,0,0,0,0
2,4,24,24.8,24.4,23.9,101,0.0192,97,1.14570709,73.7,0,0,10,0,0,0,0,0
2,5,1,24.6,24.3,23.9,101,0.0192,98,1.146614441,73.3,0,0,10,0,0,0,0,0
2,5,2,24.2,23.9,23.5,101,0.0187,98,1.149000871,71.7,0,0,10,0,0,0,0,0
2,5,3,24.1,23.6,23.1,100.9,0.0183,96,1.148988273,70.6,0,0,1,0,0,0,0,0
2,5,4,24.0,23.5,23.0,100.8,0.0182,96,1.148407111,70.2,0,0,3,0,0,0,0,0
2,5,5,23.9,23.5,23.0,100.8,0.0182,97,1.148717937,70.2,0,0,3,0,0,0,0,0
2,5,6,23.8,23.4,22.9,100.8,0.0181,97,1.149308966,69.8,0,0,3,0,0,0,0,0
2,5,7,23.6,23.2,22.7,100.8,0.0179,97,1.150489,69.1,0,0,4,47,38,32,102,6
2,5,8,24.4,23.4,22.7,100.8,0.0178,92,1.14744533,69.8,0,0,8,351,214,125,265,89
2,5,9,26.0,24.5,23.6,100.9,0.0189,89,1.140560538,74.2,0,0,6,669,489,389,595,99
2,5,10,27.9,25.4,24.2,101,0.0196,82,1.133307357,77.8,3,90,8,942,575,335,410,240
2,5,11,28.9,25.6,24.1,101,0.0195,77,1.129704513,78.6,4,90,8,1149,701,408,438,293
2,5,12,30.1,26.0,24.3,101,0.0197,73,1.124923007,80.3,4,90,9,1278,684,284,286,399
2,5,13,27.0,25.1,24.1,100.9,0.0195,86,1.135759188,76.6,6,90,10,1319,594,144,145,449
2,5,14,27.1,25.3,24.3,100.9,0.0198,87,1.134863211,77.5,3,360,9,1269,679,282,305,397
2,5,15,25.0,24.5,24.0,100.8,0.0193,96,1.142461766,74.3,3,250,10,1133,510,124,153,386
2,5,16,25.7,24.8,24.1,100.7,0.0196,93,1.13827197,75.5,2,30,9,918,491,204,318,287
2,5,17,28.3,26.2,25.2,100.7,0.0208,85,1.126212444,81.5,5,60,9,640,343,142,312,200
2,5,18,27.7,25.2,24.0,100.7,0.0194,82,1.131024816,77.1,4,70,9,318,170,71,232,99
2,5,19,26.0,24.4,23.5,100.7,0.0188,88,1.138517531,73.8,5,90,9,31,17,7,25,10
2,5,20,25.6,24.2,23.4,100.7,0.0186,89,1.14031602,73.0,3,90,9,0,0,0,0,0
2,5,21,25.1,24.3,23.7,100.8,0.0190,94,1.142732398,73.4,0,0,9,0,0,0,0,0
2,5,22,24.7,24.2,23.7,100.8,0.0190,96,1.14425275,73.0,0,0,9,0,0,0,0,0
2,5,23,24.4,24.0,23.5,100.8,0.0188,97,1.145752522,72.2,0,0,9,0,0,0,0,0
2,5,24,24.2,23.9,23.5,100.9,0.0187,98,1.147828848,71.8,0,0,9,0,0,0,0,0
2,6,1,24.1,23.8,23.4,100.9,0.0186,98,1.148423313,71.4,0,0,9,0,0,0,0,0
2,6,2,24.0,23.6,23.1,100.9,0.0183,97,1.149299118,70.6,0,0,9,0,0,0,0,0
2,6,3,24.0,23.5,23.0,100.8,0.0182,96,1.148407111,70.2,0,0,5,0,0,0,0,0
2,6,4,24.0,23.7,23.3,100.8,0.0185,98,1.147844274,71.0,0,0,5,0,0,0,0,0
2,6,5,23.8,23.5,23.1,100.7,0.0183,98,1.147855371,70.3,0,0,5,0,0,0,0,0
2,6,6,23.8,23.4,22.9,100.7,0.0181,97,1.148135288,69.9,0,0,3,0,0,0,0,0
2,6,7,23.7,23.4,23.0,100.8,0.0181,98,1.1496203,69.9,0,0,3,47,39,33,107,6
2,6,8,23.7,23.6,23.2,100.8,0.0185,99,1.14905906,70.6,0,0,5,351,272,226,484,46
2,6,9,25.8,24.3,23.4,100.8,0.0187,89,1.140583404,73.4,0,0,5,670,519,432,661,87
2,6,10,28.0,25.5,24.3,100.9,0.0197,82,1.131548482,78.3,4,90,5,943,731,608,745,123
2,6,11,29.4,25.6,24.0,101,0.0193,74,1.128209582,78.6,5,90,8,1151,702,409,438,293
2,6,12,30.1,25.8,24.0,101,0.0193,71,1.125526278,79.5,4,90,8,1280,781,455,458,326
2,6,13,31.1,25.7,23.5,101,0.0187,65,1.122865547,79.0,5,90,6,1321,964,768,775,196
2,6,14,30.0,25.7,23.9,100.9,0.0192,71,1.124970674,79.1,0,0,8,1271,775,452,487,324
2,6,15,29.5,26.1,24.6,100.8,0.0201,77,1.124095353,80.9,5,360,10,1134,511,124,154,387
2,6,16,27.0,25.6,24.8,100.7,0.0204,90,1.131944617,78.9,0,0,9,920,492,205,319,287
2,6,17,27.5,25.5,24.5,100.7,0.0200,85,1.130735292,78.4,0,0,9,642,343,143,314,201
2,6,18,27.1,25.6,24.7,100.7,0.0203,89,1.13164239,78.9,0,0,10,319,144,35,116,109
2,6,19,25.1,24.2,23.5,100.7,0.0188,93,1.141850927,73.1,0,0,10,32,14,3,13,11
2,6,20,25.1,24.3,23.7,100.7,0.0190,94,1.141563528,73.5,0,0,9,0,0,0,0,0
2,6,21,25.0,24.2,23.6,100.8,0.0189,94,1.143327784,73.0,0,0,8,0,0,0,0,0
2,6,22,24.9,24.1,23.5,100.8,0.0187,94,1.143922461,72.6,0,0,8,0,0,0,0,0
2,6,23,24.8,24.1,23.5,100.9,0.0188,94,1.145400846,72.6,0,0,8,0,0,0,0,0
2,6,24,24.6,24.0,23.4,100.9,0.0187,95,1.146304744,72.2,0,0,6,0,0,0,0,0
2,7,1,24.3,23.9,23.4,100.9,0.0187,97,1.147518694,71.8,0,0,5,0,0,0,0,0
2,7,2,24.1,23.1,22.4,100.9,0.0175,92,1.150381961,68.6,0,0,8,0,0,0,0,0
2,7,3,24.0,23.5,23.0,100.8,0.0182,96,1.148407111,70.2,0,0,4,0,0,0,0,0
2,7,4,23.8,23.3,22.8,100.8,0.0179,96,1.149587894,69.5,0,0,5,0,0,0,0,0
2,7,5,23.7,23.3,22.8,100.7,0.0180,97,1.148725245,69.5,0,0,4,0,0,0,0,0
2,7,6,24.0,23.6,23.1,100.7,0.0183,97,1.146953342,70.7,3,100,9,0,0,0,0,0
2,7,7,24.0,23.6,23.1,100.7,0.0183,97,1.146953342,70.7,2,100,9,47,25,10,34,15
2,7,8,23.8,23.4,22.9,100.8,0.0181,97,1.149308966,69.8,2,100,9,351,188,78,168,110
2,7,9,25.0,24.4,23.8,100.8,0.0192,95,1.142751545,73.8,3,70,10,670,302,73,112,228
2,7,10,26.7,24.7,23.7,100.9,0.0189,85,1.137843584,75.0,6,80,10,943,425,103,126,321
2,7,11,28.6,25.1,23.5,101,0.0188,76,1.13208738,76.5,5,60,10,1152,518,126,135,392
2,7,12,28.9,25.0,23.3,101,0.0185,73,1.13147967,76.1,3,40,10,1281,577,140,141,437
2,7,13,30.6,25.8,23.8,100.9,0.0191,69,1.122893284,79.5,5,60,6,1322,965,769,776,196
2,7,14,31.5,25.7,23.3,100.8,0.0186,63,1.119390542,79.1,5,90,6,1273,929,741,799,189
2,7,15,31.4,24.9,22.2,100.8,0.0173,59,1.122031534,75.6,8,350,6,1136,829,661,820,168
2,7,16,26.3,25.0,24.2,100.7,0.0196,90,1.13585432,76.3,2,360,9,921,493,205,320,288
2,7,17,28.4,26.2,25.1,100.6,0.0208,84,1.12475623,81.5,2,350,9,643,344,143,317,201
2,7,18,29.8,26.3,24.8,100.6,0.0204,76,1.120288445,81.9,3,330,9,320,171,71,240,100
2,7,19,28.0,25.6,24.4,100.6,0.0200,83,1.127772488,78.9,2,20,6,32,23,19,69,5
2,7,20,26.9,25.0,24.0,100.7,0.0194,86,1.134032122,76.3,4,30,8,0,0,0,0,0
2,7,21,26.1,24.8,24.0,100.7,0.0194,90,1.137050759,75.5,0,0,6,0,0,0,0,0
2,7,22,25.9,24.9,24.2,100.8,0.0196,92,1.13853352,75.9,0,0,9,0,0,0,0,0
2,7,23,25.8,24.9,24.2,100.8,0.0197,93,1.138839143,75.9,0,0,10,0,0,0,0,0
2,7,24,25.3,24.4,23.7,100.9,0.0190,93,1.142997148,73.8,0,0,6,0,0,0,0,0
2,8,1,25.0,24.4,23.8,100.9,0.0192,95,1.143920654,73.8,0,0,6,0,0,0,0,0
2,8,2,24.9,24.3,23.7,100.8,0.0191,95,1.14334824,73.4,0,0,4,0,0,0,0,0
2,8,3,24.9,24.3,23.7,100.8,0.0191,95,1.14334824,73.4,0,0,8,0,0,0,0,0
2,8,4,24.9,24.3,23.7,100.7,0.0191,95,1.14217874,73.5,2,120,4,0,0,0,0,0
2,8,5,24.4,24.0,23.5,100.7,0.0188,97,1.14458121,72.3,0,0,0,0,0,0,0,0
2,8,6,24.3,23.9,23.4,100.7,0.0187,97,1.145175283,71.9,0,0,0,0,0,0,0,0
2,8,7,24.3,23.9,23.4,100.8,0.0187,97,1.146346988,71.8,0,0,3,47,39,33,109,6
2,8,8,24.0,23.6,23.1,100.8,0.0183,97,1.14812623,70.6,2,100,5,351,272,226,490,46
2,8,9,24.1,23.6,23.1,100.9,0.0183,96,1.148988273,70.6,3,90,10,671,302,73,113,229
2,8,10,24.4,23.7,23.1,101,0.0183,94,1.14894686,70.9,3,90,10,944,425,103,127,322
2,8,11,24.2,23.8,23.3,101,0.0185,97,1.149284958,71.3,3,30,9,1153,617,257,275,360
2,8,12,26.6,25.3,24.5,101,0.0200,90,1.137544295,77.5,3,90,10,1283,577,140,141,437
2,8,13,25.4,24.8,24.2,101,0.0196,95,1.14269264,75.4,3,70,10,1324,596,145,146,451
2,8,14,25.5,24.2,23.4,100.9,0.0186,90,1.142957969,72.9,6,60,10,1275,574,139,150,434
2,8,15,25.0,24.6,24.1,100.8,0.0195,97,1.142170873,74.7,3,40,10,1138,512,124,154,388
2,8,16,25.2,24.6,24.0,100.7,0.0194,95,1.140387676,74.7,3,40,10,923,415,101,158,315
2,8,17,25.0,24.2,23.6,100.7,0.0189,94,1.142158522,73.1,3,30,10,644,290,70,157,220
2,8,18,25.0,24.1,23.4,100.6,0.0187,93,1.141275575,72.7,3,360,10,321,145,35,120,110
2,8,19,25.0,24.1,23.4,100.7,0.0187,93,1.142444914,72.7,0,0,10,32,15,4,13,11
2,8,20,24.8,24.1,23.5,100.7,0.0188,94,1.143060906,72.7,0,0,10,0,0,0,0,0
2,8,21,25.0,24.2,23.6,100.8,0.0189,94,1.143327784,73.0,0,0,10,0,0,0,0,0
2,8,22,24.6,24.1,23.6,100.8,0.0189,96,1.144848322,72.6,0,0,9,0,0,0,0,0
2,8,23,24.4,24.0,23.5,100.8,0.0188,97,1.145752522,72.2,0,0,9,0,0,0,0,0
2,8,24,24.4,24.0,23.5,100.9,0.0188,97,1.146923833,72.2,0,0,9,0,0,0,0,0
2,9,1,24.4,24.0,23.5,100.9,0.0188,97,1.146923833,72.2,0,0,10,0,0,0,0,0
2,9,2,24.1,23.7,23.2,100.9,0.0184,97,1.148706332,71.0,0,0,10,0,0,0,0,0
2,9,3,23.9,23.5,23.0,100.8,0.0182,97,1.148717937,70.2,0,0,10,0,0,0,0,0
2,9,4,23.8,23.4,22.9,100.7,0.0181,97,1.148135288,69.9,0,0,10,0,0,0,0,0
2,9,5,23.7,23.4,23.0,100.7,0.0182,98,1.148446303,69.9,0,0,10,0,0,0,0,0
2,9,6,23.7,23.4,23.0,100.7,0.0182,98,1.148446303,69.9,0,0,10,0,0,0,0,0
2,9,7,23.7,23.4,23.0,100.7,0.0182,98,1.148446303,69.9,0,0,10,47,21,5,17,16
2,9,8,24.1,23.6,23.1,100.7,0.0183,96,1.146643131,70.7,0,0,10,351,158,38,83,120
2,9,9,24.3,23.5,22.9,100.8,0.0180,94,1.147475878,70.2,0,0,10,671,302,73,113,229
2,9,10,26.0,24.7,23.9,100.9,0.0192,90,1.13997935,75.0,0,0,10,945,425,103,127,322
2,9,11,26.4,24.8,23.9,100.9,0.0192,88,1.1384658,75.4,2,60,10,1154,519,126,135,393
2,9,12,25.3,24.4,23.7,100.9,0.0190,93,1.142997148,73.8,4,30,10,1284,578,140,141,438
2,9,13,28.8,26.0,24.7,100.9,0.0202,80,1.127641192,80.5,0,0,10,1326,597,145,146,452
2,9,14,28.0,26.4,25.5,100.8,0.0213,88,1.127652794,82.3,6,30,10,1277,574,139,151,435
2,9,15,27.0,25.1,24.1,100.7,0.0195,86,1.133434563,76.7,3,30,10,1140,513,125,155,388
2,9,16,27.6,24.8,23.5,100.6,0.0188,80,1.131339303,75.5,3,10,10,924,416,101,159,315
2,9,17,27.4,25.0,23.8,100.6,0.0192,83,1.131358003,76.4,5,20,10,646,291,71,158,220
2,9,18,27.4,25.1,24.0,100.6,0.0194,83,1.13106389,76.8,5,30,10,322,145,35,123,110
2,9,19,27.4,25.3,24.2,100.6,0.0197,85,1.130472257,77.6,5,30,10,33,15,4,14,11
2,9,20,26.5,24.5,23.4,100.6,0.0188,85,1.135540066,74.3,3,30,10,0,0,0,0,0
2,9,21,26.4,24.0,22.8,100.7,0.0180,82,1.138439887,72.2,3,30,10,0,0,0,0,0
2,9,22,25.5,24.2,23.4,100.7,0.0187,90,1.140622592,73.0,3,60,9,0,0,0,0,0
2,9,23,26.2,24.2,23.1,100.8,0.0184,85,1.139646355,73.0,3,340,6,0,0,0,0,0
2,9,24,25.0,24.2,23.6,100.8,0.0189,94,1.143327784,73.0,6,30,10,0,0,0,0,0
2,10,1,23.9,23.6,23.2,100.8,0.0184,98,1.148436965,70.6,6,60,10,0,0,0,0,0
2,10,2,24.3,24.0,23.6,100.8,0.0188,98,1.14606206,72.2,5,30,10,0,0,0,0,0
2,10,3,24.0,23.6,23.1,100.8,0.0183,97,1.14812623,70.6,3,90,10,0,0,0,0,0
2,10,4,23.5,23.0,22.5,100.7,0.0176,96,1.1501791,68.3,3,50,10,0,0,0,0,0
2,10,5,23.8,23.2,22.6,100.6,0.0178,95,1.147518096,69.2,2,360,10,0,0,0,0,0
2,10,6,23.6,23.3,22.9,100.6,0.0181,98,1.147862168,69.6,3,60,10,0,0,0,0,0
2,10,7,23.5,23.2,22.8,100.7,0.0179,98,1.149626145,69.1,2,360,10,47,21,5,18,16
2,10,8,23.5,23.2,22.8,100.8,0.0179,98,1.150800933,69.1,0,0,10,351,158,38,84,120
2,10,9,23.8,23.2,22.6,100.9,0.0178,95,1.151039593,69.0,0,0,10,672,302,73,113,229
2,10,10,23.0,22.6,22.1,101,0.0172,97,1.156366914,66.7,3,70,10,946,426,103,127,322
2,10,11,24.5,23.5,22.8,101,0.0179,92,1.149198852,70.1,0,0,10,1156,520,126,135,394
2,10,12,25.8,24.3,23.4,101.1,0.0186,89,1.144083414,73.2,0,0,10,1286,579,140,141,438
2,10,13,25.8,24.3,23.4,101,0.0186,89,1.142916744,73.3,0,0,10,1327,597,145,146,452
2,10,14,26.4,24.4,23.3,101,0.0186,85,1.140791414,73.7,5,60,10,1278,575,140,151,436
2,10,15,27.3,25.0,23.9,100.9,0.0192,83,1.135144258,76.2,3,340,10,1141,514,125,155,389
2,10,16,27.4,25.0,23.8,100.7,0.0192,83,1.13251915,76.3,2,30,10,926,417,101,159,316
2,10,17,24.3,23.8,23.3,100.8,0.0185,96,1.14663083,71.4,6,90,10,647,291,71,159,220
2,10,18,23.3,22.9,22.4,100.7,0.0176,97,1.151078399,68.0,2,90,10,323,145,35,125,110
2,10,19,23.0,22.5,22.0,100.7,0.0171,96,1.153107568,66.4,3,20,10,33,15,4,14,11
2,10,20,23.0,22.6,22.1,100.7,0.0172,97,1.152836369,66.8,0,0,10,0,0,0,0,0
2,10,21,22.8,22.3,21.8,100.8,0.0168,96,1.155452171,65.6,0,0,10,0,0,0,0,0
2,10,22,23.0,22.4,21.8,100.8,0.0169,95,1.154554742,66.0,0,0,9,0,0,0,0,0
2,10,23,22.6,22.0,21.4,100.9,0.0165,95,1.158062453,64.5,3,90,10,0,0,0,0,0
2,10,24,22.5,22.1,21.6,101,0.0166,97,1.159290019,64.8,0,0,10,0,0,0,0,0
2,11,1,22.5,22.1,21.6,101,0.0166,97,1.159290019,64.8,0,0,10,0,0,0,0,0
2,11,2,23.2,23.0,22.6,100.9,0.0177,98,1.153467539,68.3,0,0,10,0,0,0,0,0
2,11,3,23.4,23.1,22.7,100.8,0.0178,98,1.151390247,68.7,0,0,10,0,0,0,0,0
2,11,4,23.3,23.0,22.6,100.7,0.0177,98,1.150803317,68.3,0,0,10,0,0,0,0,0
2,11,5,23.3,23.2,22.8,100.7,0.0180,99,1.150250001,69.1,0,0,9,0,0,0,0,0
2,11,6,23.1,23.0,22.6,100.7,0.0178,99,1.151428371,68.4,0,0,4,0,0,0,0,0
2,11,7,23.3,23.2,22.8,100.7,0.0180,99,1.150250001,69.1,0,0,10,47,21,5,18,16
2,11,8,23.3,23.2,22.8,100.8,0.0180,99,1.151425427,69.1,2,120,10,351,158,38,85,120
2,11,9,24.0,23.6,23.1,100.8,0.0183,97,1.14812623,70.6,0,0,10,673,303,73,114,229
2,11,10,26.0,24.2,23.2,100.9,0.0184,86,1.141424007,72.9,0,0,10,947,426,104,127,323
2,11,11,26.4,24.6,23.6,101,0.0189,86,1.140213039,74.5,0,0,10,1157,521,126,136,394
2,11,12,26.0,24.1,23.1,101,0.0182,86,1.142875828,72.5,3,70,10,1287,579,141,142,439
2,11,13,26.6,24.1,22.8,101,0.0180,82,1.141039365,72.4,3,80,10,1329,598,145,147,453
2,11,14,26.6,24.0,22.7,101,0.0178,81,1.141323427,72.0,0,0,10,1280,576,140,151,436
2,11,15,26.0,24.0,22.9,100.9,0.0181,85,1.141994165,72.1,0,0,10,1143,514,125,155,389
2,11,16,25.7,24.5,23.7,100.7,0.0191,91,1.13914581,74.3,3,30,10,927,417,101,160,316
2,11,17,25.2,24.5,23.9,100.7,0.0193,94,1.140678305,74.3,3,60,9,648,347,144,327,203
2,11,18,26.6,24.6,23.6,100.6,0.0189,85,1.134946861,74.7,3,360,9,324,173,72,259,101
2,11,19,26.2,24.2,23.1,100.6,0.0184,85,1.137315367,73.1,3,30,10,33,15,4,14,11
2,11,20,24.4,23.6,23.0,100.7,0.0182,94,1.145713745,70.7,6,60,10,0,0,0,0,0
2,11,21,23.8,23.2,22.6,100.8,0.0178,95,1.149865761,69.1,2,60,10,0,0,0,0,0
2,11,22,23.7,23.2,22.7,100.9,0.0178,96,1.151351426,69.0,2,90,9,0,0,0,0,0
2,11,23,23.7,23.2,22.7,101,0.0178,96,1.152525577,69.0,2,90,10,0,0,0,0,0
2,11,24,23.6,23.1,22.6,101,0.0177,96,1.153115083,68.6,3,90,10,0,0,0,0,0
2,12,1,23.5,23.0,22.5,101,0.0176,96,1.153703927,68.2,0,0,10,0,0,0,0,0
2,12,2,23.4,23.0,22.5,101,0.0176,97,1.154016887,68.2,0,0,6,0,0,0,0,0
2,12,3,23.4,23.1,22.7,100.8,0.0178,98,1.151390247,68.7,0,0,8,0,0,0,0,0
2,12,4,23.2,22.8,22.3,100.8,0.0174,97,1.152841094,67.5,0,0,6,0,0,0,0,0
2,12,5,23.0,22.7,22.3,100.8,0.0174,98,1.15374091,67.1,0,0,6,0,0,0,0,0
2,12,6,22.8,22.4,21.9,100.8,0.0170,97,1.155182769,66.0,0,0,9,0,0,0,0,0
2,12,7,22.6,22.3,21.9,100.8,0.0169,97,1.15608122,65.6,0,0,10,47,21,5,18,16
2,12,8,22.8,22.4,21.9,100.8,0.0170,97,1.155182769,66.0,0,0,10,352,158,38,85,120
2,12,9,23.9,23.4,22.9,100.9,0.0180,96,1.1501712,69.8,0,0,10,673,303,74,114,229
2,12,10,25.1,24.2,23.5,101,0.0188,93,1.145357767,72.9,0,0,10,948,427,104,128,323
2,12,11,25.9,24.6,23.8,101,0.0191,90,1.141742642,74.5,0,0,10,1158,521,127,136,395
2,12,12,26.2,24.8,24.0,101,0.0193,89,1.140241069,75.4,0,0,9,1289,689,287,289,403
2,12,13,28.0,25.0,23.6,101,0.0189,79,1.134188047,76.1,0,0,9,1331,712,296,299,416
2,12,14,27.1,24.8,23.6,100.9,0.0189,83,1.136336346,75.4,5,30,10,1281,577,140,151,437
2,12,15,26.7,24.7,23.7,100.8,0.0190,85,1.136680033,75.0,3,30,10,1144,515,125,156,390
2,12,16,27.0,25.1,24.1,100.7,0.0195,86,1.133434563,76.7,3,30,10,929,418,101,160,316
2,12,17,26.1,25.0,24.3,100.7,0.0197,92,1.136463334,76.4,3,80,10,649,292,71,115,221
2,12,18,26.0,25.0,24.3,100.6,0.0198,92,1.135602637,76.4,0,0,10,325,146,35,82,111
2,12,19,25.6,25.1,24.6,100.7,0.0201,96,1.137693532,76.8,0,0,10,33,15,4,15,11
2,12,20,24.5,24.0,23.5,100.7,0.0188,96,1.144272195,72.3,2,60,10,0,0,0,0,0
2,12,21,24.2,23.7,23.2,100.8,0.0184,96,1.14722361,71.0,5,60,10,0,0,0,0,0
2,12,22,24.0,23.5,23.0,100.9,0.0182,96,1.149580076,70.2,3,60,10,0,0,0,0,0
2,12,23,24.0,23.5,23.0,100.9,0.0182,96,1.149580076,70.2,0,0,10,0,0,0,0,0
2,12,24,23.8,23.3,22.8,101,0.0179,96,1.151935404,69.4,3,100,10,0,0,0,0,0
2,13,1,23.7,23.2,22.7,100.9,0.0178,96,1.151351426,69.0,3,30,10,0,0,0,0,0
2,13,2,23.2,22.8,22.3,100.8,0.0174,97,1.152841094,67.5,0,0,10,0,0,0,0,0
2,13,3,22.9,22.6,22.2,100.7,0.0173,97,1.15314978,66.8,0,0,10,0,0,0,0,0
2,13,4,22.6,22.3,21.9,100.7,0.0170,97,1.154902858,65.7,0,0,10,0,0,0,0,0
2,13,5,22.4,22.1,21.7,100.7,0.0167,97,1.156068413,64.9,0,0,10,0,0,0,0,0
2,13,6,22.2,21.9,21.5,100.8,0.0165,97,1.158411432,64.2,0,0,10,0,0,0,0,0
2,13,7,22.0,21.7,21.3,100.8,0.0163,97,1.15957283,63.4,0,0,10,47,21,5,19,16
2,13,8,22.8,22.4,21.9,100.8,0.0170,97,1.155182769,66.0,0,0,10,352,159,38,86,120
2,13,9,25.0,23.7,22.9,100.8,0.0181,90,1.144749231,71.0,3,80,8,674,411,240,372,172
2,13,10,25.8,23.9,22.9,100.9,0.0180,86,1.142891134,71.7,3,60,8,950,579,337,416,242
2,13,11,27.3,24.7,23.4,101,0.0187,81,1.137182488,74.9,3,60,9,1160,620,258,277,362
2,13,12,27.8,24.9,23.5,101,0.0188,79,1.13508501,75.7,4,60,10,1290,581,141,142,440
2,13,13,27.7,25.8,24.8,100.9,0.0204,86,1.131549714,79.6,2,30,9,1332,713,296,299,416
2,13,14,28.7,25.4,23.9,100.8,0.0193,77,1.128586861,77.9,4,330,10,1283,577,140,151,437
2,13,15,29.2,25.8,24.3,100.7,0.0198,77,1.124741651,79.7,4,30,9,1146,613,255,318,358
2,13,16,29.0,25.7,24.2,100.6,0.0197,77,1.124482626,79.3,3,360,9,930,497,207,327,291
2,13,17,27.1,24.7,23.5,100.6,0.0188,82,1.133140672,75.1,4,30,9,650,348,145,235,203
2,13,18,26.3,24.8,23.9,100.6,0.0193,89,1.135276648,75.6,5,60,9,325,174,72,169,102
2,13,19,24.2,23.7,23.2,100.6,0.0184,96,1.144879257,71.1,2,60,10,34,15,4,15,11
2,13,20,24.0,23.6,23.1,100.6,0.0184,97,1.145780453,70.7,0,0,10,0,0,0,0,0
2,13,21,24.0,24.0,23.7,100.7,0.0190,100,1.145819338,72.3,0,0,10,0,0,0,0,0
2,13,22,23.8,23.6,23.2,100.8,0.0184,98,1.148747909,70.6,0,0,10,0,0,0,0,0
2,13,23,23.8,23.7,23.3,100.8,0.0186,99,1.14846577,71.0,0,0,10,0,0,0,0,0
2,13,24,23.7,23.7,23.4,100.8,0.0186,100,1.14877683,71.0,0,0,10,0,0,0,0,0
2,14,1,23.2,23.1,22.7,100.8,0.0179,99,1.15201534,68.7,0,0,10,0,0,0,0,0
2,14,2,23.1,23.0,22.6,100.8,0.0178,99,1.152604591,68.3,0,0,10,0,0,0,0,0
2,14,3,23.0,22.6,22.1,100.7,0.0172,97,1.152836369,66.8,0,0,10,0,0,0,0,0
2,14,4,23.0,22.7,22.3,100.6,0.0174,98,1.151387368,67.2,0,0,3,0,0,0,0,0
2,14,5,23.0,22.7,22.3,100.6,0.0174,98,1.151387368,67.2,0,0,3,0,0,0,0,0
2,14,6,23.0,22.7,22.3,100.6,0.0174,98,1.151387368,67.2,0,0,8,0,0,0,0,0
2,14,7,23.0,22.6,22.1,100.6,0.0172,97,1.151659521,66.9,0,0,9,47,25,10,39,15
2,14,8,23.1,22.6,22.1,100.6,0.0172,96,1.151346641,66.9,2,30,10,353,159,39,86,120
2,14,9,24.5,23.9,23.3,100.7,0.0186,95,1.144556862,71.9,0,0,10,675,304,74,115,230
2,14,10,24.4,23.9,23.4,100.7,0.0187,96,1.144865969,71.9,0,0,10,951,428,104,128,324
2,14,11,25.3,24.1,23.3,100.8,0.0186,91,1.142690859,72.6,3,120,9,1161,621,258,277,363
2,14,12,27.0,25.6,24.8,100.8,0.0203,90,1.133106548,78.8,5,90,10,1292,581,141,142,440
2,14,13,26.0,25.1,24.4,100.7,0.0199,93,1.13647264,76.8,3,90,10,1334,600,146,147,454
2,14,14,28.2,26.0,24.9,100.6,0.0206,84,1.125964931,80.7,4,90,9,1284,687,286,309,401
2,14,15,28.0,25.5,24.3,100.5,0.0198,82,1.12691284,78.5,6,80,9,1147,614,255,319,358
2,14,16,28.4,25.5,24.2,100.5,0.0196,79,1.125715172,78.5,5,90,10,931,419,102,161,317
2,14,17,27.7,24.8,23.4,100.4,0.0188,79,1.128717092,75.6,4,90,9,651,348,145,236,203
2,14,18,27.2,25.1,24.0,100.4,0.0195,85,1.129344288,76.9,3,90,8,326,199,116,273,83
2,14,19,26.7,24.4,23.2,100.4,0.0185,83,1.132892851,74.0,4,80,9,34,18,8,32,11
2,14,20,26.5,24.2,23.0,100.4,0.0183,83,1.134072352,73.2,0,0,8,0,0,0,0,0
